lat,lon,delta_g_mGal,Y12_7_sq,beta_V32,subspace_pct
-1.6326530612244898,78.06122448979592,-3038.9693955643484,0.010370680264840344,0.0034113099064613495,99.65886900935386
-1.6326530612244898,78.26530612244898,-3040.4104826114117,0.010370680264840344,0.0034098409084521108,99.65901590915479
-1.6326530612244898,78.46938775510205,-3041.6914488754687,0.010370680264840344,0.0034085351324438977,99.65914648675562
-1.6326530612244898,78.6734693877551,-3042.812294356518,0.010370680264840343,0.003407392578436712,99.65926074215633
-1.6326530612244898,78.87755102040816,-3043.773019054561,0.010370680264840344,0.0034064132464305522,99.65935867535694
-1.6326530612244898,79.08163265306122,-3044.573622969596,0.010370680264840343,0.0034055971364254194,99.65944028635747
-1.6326530612244898,79.28571428571429,-3045.214106101624,0.010370680264840344,0.0034049442484213135,99.65950557515787
-1.6326530612244898,79.48979591836735,-3045.6944684506457,0.010370680264840344,0.0034044545824182333,99.65955454175818
-1.6326530612244898,79.6938775510204,-3046.0147100166596,0.010370680264840348,0.003404128138416182,99.65958718615838
-1.6326530612244898,79.89795918367346,-3046.174830799667,0.010370680264840343,0.0034039649164151536,99.65960350835849
-1.6326530612244898,80.10204081632654,-3046.174830799667,0.010370680264840343,0.0034039649164151536,99.65960350835849
-1.6326530612244898,80.3061224489796,-3046.0147100166596,0.010370680264840344,0.0034041281384161806,99.65958718615838
-1.6326530612244898,80.51020408163265,-3045.6944684506457,0.010370680264840344,0.0034044545824182333,99.65955454175818
-1.6326530612244898,80.71428571428571,-3045.214106101624,0.010370680264840344,0.0034049442484213135,99.65950557515787
-1.6326530612244898,80.91836734693878,-3044.573622969596,0.010370680264840348,0.0034055971364254207,99.65944028635747
-1.6326530612244898,81.12244897959184,-3043.773019054561,0.010370680264840344,0.0034064132464305522,99.65935867535694
-1.6326530612244898,81.3265306122449,-3042.812294356518,0.010370680264840343,0.003407392578436712,99.65926074215633
-1.6326530612244898,81.53061224489795,-3041.6914488754687,0.010370680264840344,0.0034085351324438977,99.65914648675562
